"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"5392","5392","Casino Cake","Vanilla Eclair","Cherry Tart","Almond Croissant","Almond Twist","Vanilla Frappuccino","",""
"5393","5393","Napoleon Cake","Apricot Danish","Raspberry Lemonade","Cherry Soda","","","",""
"5394","5394","Raspberry Cookie","Chocolate Meringue","Single Espresso","","","","",""
"5395","5395","Walnut Cookie","","","","","","",""
"5396","5396","Gongolais Cookie","Lemon Lemonade","","","","","",""
"5397","5397","Coffee Eclair","Lemon Tart","Apple Croissant","Apricot Croissant","","","",""
"5398","5398","Cheese Croissant","","","","","","",""
"5399","5399","Lemon Cake","Blueberry Tart","Lemon Tart","","","","",""
"5400","5400","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"5401","5401","Opera Cake","Coffee Eclair","Cherry Tart","Apricot Danish","","","",""
"5402","5402","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"5403","5403","Cheese Croissant","Orange Juice","Bottled Water","","","","",""
"5404","5404","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"5405","5405","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"5406","5406","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"5407","5407","Apple Tart","Apple Croissant","","","","","",""
"5408","5408","Truffle Cake","Almond Bear Claw","Lemon Lemonade","","","","",""
"5409","5409","Napoleon Cake","Chocolate Croissant","Single Espresso","","","","",""
"5410","5410","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"5411","5411","Coffee Eclair","Almond Tart","Lemon Tart","Gongolais Cookie","Cherry Soda","","",""
"5412","5412","Gongolais Cookie","Vanilla Meringue","Apple Croissant","","","","",""
"5413","5413","Pecan Tart","Ganache Cookie","Chocolate Meringue","Vanilla Meringue","Almond Bear Claw","Green Tea","",""
"5414","5414","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"5415","5415","Chocolate Cake","Cheese Croissant","Orange Juice","","","","",""
"5416","5416","Marzipan Cookie","Tuile Cookie","","","","","",""
"5417","5417","Berry Tart","Blackberry Tart","Lemon Tart","Marzipan Cookie","Walnut Cookie","Orange Juice","Green Tea","Cherry Soda"
"5418","5418","Casino Cake","Truffle Cake","Apricot Tart","Tuile Cookie","Apricot Croissant","Almond Bear Claw","Lemon Lemonade","Bottled Water"
"5419","5419","Almond Tart","Apricot Tart","Apple Croissant","Apricot Croissant","Lemon Lemonade","","",""
"5420","5420","Vanilla Eclair","Marzipan Cookie","Tuile Cookie","Apple Croissant","Chocolate Croissant","","",""
"5421","5421","Chocolate Cake","Apple Pie","Blueberry Tart","Chocolate Coffee","","","",""
"5422","5422","Blueberry Tart","Apricot Croissant","","","","","",""
"5423","5423","Lemon Cake","Lemon Tart","Raspberry Cookie","","","","",""
"5424","5424","Apple Pie","Raspberry Cookie","Chocolate Meringue","Bottled Water","Vanilla Frappuccino","","",""
"5425","5425","Apple Tart","Blackberry Tart","Walnut Cookie","Cheese Croissant","","","",""
"5426","5426","Blueberry Tart","Almond Croissant","Almond Twist","Bottled Water","","","",""
"5427","5427","Napoleon Cake","Marzipan Cookie","Lemon Lemonade","","","","",""
"5428","5428","Truffle Cake","Blackberry Tart","Gongolais Cookie","Raspberry Cookie","Almond Bear Claw","Raspberry Lemonade","",""
"5429","5429","Almond Tart","Pecan Tart","Apricot Danish","Green Tea","","","",""
"5430","5430","Marzipan Cookie","Tuile Cookie","","","","","",""
"5431","5431","Almond Tart","Blueberry Tart","Cherry Tart","Lemon Lemonade","","","",""
"5432","5432","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"5433","5433","Lemon Cake","Blueberry Tart","Chocolate Meringue","Almond Croissant","","","",""
"5434","5434","Lemon Cake","Vanilla Meringue","Blueberry Danish","","","","",""
"5435","5435","Lemon Cookie","Vanilla Meringue","Walnut Cookie","","","","",""
"5436","5436","Lemon Cake","Lemon Tart","","","","","",""
"5437","5437","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"5438","5438","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"5439","5439","Truffle Cake","Chocolate Eclair","Gongolais Cookie","Almond Croissant","","","",""
"5440","5440","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"5441","5441","Lemon Lemonade","Vanilla Frappuccino","","","","","",""
"5442","5442","Apple Tart","Berry Tart","Bottled Water","","","","",""
"5443","5443","Coffee Eclair","Napoleon Cake","Apple Tart","","","","",""
"5444","5444","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"5445","5445","Vanilla Eclair","Cheese Croissant","Orange Juice","","","","",""
"5446","5446","Cheese Croissant","Raspberry Lemonade","Green Tea","","","","",""
"5447","5447","Strawberry Cake","Napoleon Cake","Almond Twist","","","","",""
"5448","5448","Vanilla Meringue","","","","","","",""
"5449","5449","Pecan Tart","Chocolate Meringue","Cherry Soda","","","","",""
"5450","5450","Truffle Cake","Gongolais Cookie","","","","","",""
"5451","5451","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"5452","5452","Vanilla Eclair","Raspberry Cookie","Chocolate Meringue","Lemon Lemonade","","","",""
"5453","5453","Tuile Cookie","Raspberry Lemonade","","","","","",""
"5454","5454","Ganache Cookie","Lemon Cookie","Vanilla Meringue","","","","",""
"5455","5455","Strawberry Cake","Napoleon Cake","","","","","",""
"5456","5456","Marzipan Cookie","Tuile Cookie","Apple Croissant","","","","",""
"5457","5457","Coffee Eclair","Almond Croissant","Raspberry Lemonade","Chocolate Coffee","","","",""
"5458","5458","Chocolate Cake","Chocolate Croissant","Chocolate Coffee","","","","",""
"5459","5459","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"5460","5460","Truffle Cake","Ganache Cookie","","","","","",""
"5461","5461","Lemon Cake","Lemon Tart","Pecan Tart","Green Tea","","","",""
"5462","5462","Casino Cake","Coffee Eclair","Berry Tart","Almond Croissant","Apricot Danish","Hot Coffee","",""
"5463","5463","Casino Cake","Vanilla Frappuccino","","","","","",""
"5464","5464","Strawberry Cake","Napoleon Cake","","","","","",""
"5465","5465","Truffle Cake","Almond Tart","Gongolais Cookie","","","","",""
"5466","5466","Strawberry Cake","Blueberry Danish","Vanilla Frappuccino","","","","",""
"5467","5467","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"5468","5468","Apple Pie","Blackberry Tart","Pecan Tart","Cheese Croissant","Orange Juice","","",""
"5469","5469","Opera Cake","Lemon Tart","Cherry Soda","","","","",""
"5470","5470","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"5471","5471","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"5472","5472","Strawberry Cake","Lemon Tart","Apple Croissant","","","","",""
"5473","5473","Gongolais Cookie","","","","","","",""
"5474","5474","Truffle Cake","Lemon Tart","Gongolais Cookie","","","","",""
"5475","5475","Marzipan Cookie","Apricot Croissant","Lemon Lemonade","","","","",""
"5476","5476","Apple Pie","Blackberry Tart","Cheese Croissant","Chocolate Croissant","Orange Juice","Chocolate Coffee","",""
"5477","5477","Truffle Cake","Almond Tart","Gongolais Cookie","Cheese Croissant","Blueberry Danish","Bottled Water","",""
"5478","5478","Coffee Eclair","Almond Tart","Blackberry Tart","Orange Juice","","","",""
"5479","5479","Chocolate Cake","Blackberry Tart","Raspberry Cookie","","","","",""
"5480","5480","Chocolate Cake","Blackberry Tart","Lemon Tart","Raspberry Cookie","Almond Croissant","Lemon Lemonade","",""
"5481","5481","Lemon Cake","Lemon Tart","","","","","",""
"5482","5482","Cheese Croissant","","","","","","",""
"5483","5483","Strawberry Cake","Gongolais Cookie","Chocolate Meringue","Almond Bear Claw","Raspberry Lemonade","","",""
"5484","5484","Chocolate Meringue","Walnut Cookie","","","","","",""
"5485","5485","Opera Cake","Truffle Cake","Gongolais Cookie","Raspberry Lemonade","","","",""
"5486","5486","Berry Tart","Raspberry Lemonade","Orange Juice","","","","",""
"5487","5487","Chocolate Cake","Chocolate Tart","Apricot Danish","Vanilla Frappuccino","","","",""
"5488","5488","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"5489","5489","Vanilla Eclair","Apricot Tart","Chocolate Coffee","","","","",""
"5490","5490","Truffle Cake","Raspberry Cookie","Vanilla Meringue","Cheese Croissant","Orange Juice","","",""
"5491","5491","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"5492","5492","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"5493","5493","Ganache Cookie","Gongolais Cookie","","","","","",""
"5494","5494","Truffle Cake","Gongolais Cookie","","","","","",""
"5495","5495","Blueberry Tart","Lemon Cookie","Green Tea","Bottled Water","","","",""
"5496","5496","Berry Tart","Chocolate Meringue","Bottled Water","","","","",""
"5497","5497","Marzipan Cookie","Tuile Cookie","Almond Croissant","","","","",""
"5498","5498","Almond Tart","Ganache Cookie","Cheese Croissant","","","","",""
"5499","5499","Lemon Cake","Blueberry Tart","Pecan Tart","Ganache Cookie","Walnut Cookie","Apricot Danish","Almond Twist",""
"5500","5500","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"5501","5501","Tuile Cookie","Apricot Danish","","","","","",""
"5502","5502","Lemon Cake","Cheese Croissant","Orange Juice","","","","",""
"5503","5503","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"5504","5504","Truffle Cake","Gongolais Cookie","","","","","",""
"5505","5505","Cherry Tart","Apricot Danish","","","","","",""
"5506","5506","Lemon Tart","Apple Danish","Hot Coffee","","","","",""
"5507","5507","Chocolate Eclair","Cheese Croissant","Orange Juice","","","","",""
"5508","5508","Marzipan Cookie","Tuile Cookie","","","","","",""
"5509","5509","Strawberry Cake","Gongolais Cookie","Walnut Cookie","","","","",""
"5510","5510","Strawberry Cake","Tuile Cookie","Bottled Water","","","","",""
"5511","5511","Chocolate Tart","Vanilla Frappuccino","","","","","",""
"5512","5512","Coffee Eclair","Blueberry Danish","Orange Juice","","","","",""
"5513","5513","Casino Cake","Lemon Cookie","","","","","",""
"5514","5514","Lemon Cookie","Chocolate Meringue","Walnut Cookie","","","","",""
"5515","5515","Napoleon Cake","Apple Pie","Pecan Tart","Ganache Cookie","Lemon Lemonade","Orange Juice","",""
"5516","5516","Casino Cake","Cherry Tart","Chocolate Meringue","Almond Croissant","Blueberry Danish","","",""
"5517","5517","Chocolate Cake","Marzipan Cookie","Tuile Cookie","","","","",""
"5518","5518","Opera Cake","Blueberry Tart","Vanilla Meringue","Apricot Croissant","","","",""
"5519","5519","Gongolais Cookie","Apricot Croissant","Single Espresso","","","","",""
"5520","5520","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"5521","5521","Opera Cake","Apricot Tart","Walnut Cookie","","","","",""
"5522","5522","Almond Tart","Chocolate Tart","Pecan Tart","Walnut Cookie","Apple Croissant","Apricot Croissant","Blueberry Danish","Vanilla Frappuccino"
"5523","5523","Opera Cake","Vanilla Eclair","Cheese Croissant","Almond Bear Claw","","","",""
"5524","5524","Casino Cake","Vanilla Meringue","Apricot Croissant","","","","",""
"5525","5525","Opera Cake","Cheese Croissant","Orange Juice","Chocolate Coffee","Cherry Soda","","",""
"5526","5526","Truffle Cake","Gongolais Cookie","Lemon Cookie","Apricot Croissant","","","",""
"5527","5527","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"5528","5528","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"5529","5529","Napoleon Cake","Almond Twist","Cherry Soda","","","","",""
"5530","5530","Strawberry Cake","Napoleon Cake","Vanilla Frappuccino","","","","",""
"5531","5531","Strawberry Cake","Marzipan Cookie","Tuile Cookie","Almond Croissant","Raspberry Lemonade","Cherry Soda","Single Espresso",""
"5532","5532","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"5533","5533","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"5534","5534","Pecan Tart","Almond Twist","Almond Bear Claw","Bottled Water","","","",""
"5535","5535","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"5536","5536","Apricot Tart","Cherry Tart","Lemon Tart","Lemon Cookie","","","",""
"5537","5537","Coffee Eclair","Almond Tart","Blackberry Tart","Chocolate Tart","Single Espresso","","",""
"5538","5538","Berry Tart","Ganache Cookie","Apple Croissant","Apricot Danish","Bottled Water","","",""
"5539","5539","Strawberry Cake","Napoleon Cake","Ganache Cookie","Gongolais Cookie","Tuile Cookie","","",""
"5540","5540","Cheese Croissant","Orange Juice","","","","","",""
"5541","5541","Berry Tart","Almond Twist","Bottled Water","","","","",""
"5542","5542","Vanilla Eclair","Ganache Cookie","","","","","",""
"5543","5543","Truffle Cake","Chocolate Tart","Lemon Cookie","Green Tea","","","",""
"5544","5544","Strawberry Cake","Truffle Cake","Gongolais Cookie","","","","",""
"5545","5545","Chocolate Cake","Casino Cake","Hot Coffee","Chocolate Coffee","","","",""
"5546","5546","Strawberry Cake","Napoleon Cake","Raspberry Lemonade","","","","",""
"5547","5547","Chocolate Cake","Lemon Cake","Casino Cake","Truffle Cake","Vanilla Eclair","Green Tea","Chocolate Coffee",""
"5548","5548","Vanilla Eclair","Napoleon Cake","Cheese Croissant","Green Tea","","","",""
"5549","5549","Strawberry Cake","Cherry Soda","","","","","",""
"5550","5550","Strawberry Cake","Napoleon Cake","Berry Tart","Chocolate Tart","","","",""
"5551","5551","Berry Tart","Bottled Water","","","","","",""
"5552","5552","Napoleon Cake","Apple Tart","Apricot Danish","","","","",""
"5553","5553","Orange Juice","Cherry Soda","","","","","",""
"5554","5554","Truffle Cake","Chocolate Eclair","Gongolais Cookie","","","","",""
"5555","5555","Apple Tart","Apple Croissant","","","","","",""
"5556","5556","Cherry Tart","Ganache Cookie","Apricot Danish","","","","",""
"5557","5557","Coffee Eclair","Apple Pie","Blueberry Tart","Tuile Cookie","Almond Twist","Hot Coffee","Vanilla Frappuccino",""
"5558","5558","Opera Cake","Apple Pie","Ganache Cookie","Almond Twist","Single Espresso","","",""
"5559","5559","Lemon Cake","Lemon Tart","Almond Twist","Raspberry Lemonade","","","",""
"5560","5560","Apricot Croissant","Cheese Croissant","Orange Juice","","","","",""
"5561","5561","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"5562","5562","Berry Tart","Bottled Water","","","","","",""
"5563","5563","Coffee Eclair","Marzipan Cookie","Tuile Cookie","","","","",""
"5564","5564","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"5565","5565","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"5566","5566","Blueberry Tart","Apricot Croissant","Lemon Lemonade","","","","",""
"5567","5567","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"5568","5568","Orange Juice","","","","","","",""
"5569","5569","Strawberry Cake","Chocolate Tart","Lemon Cookie","Apple Croissant","Apple Danish","","",""
"5570","5570","Truffle Cake","Blueberry Tart","Gongolais Cookie","Apricot Croissant","","","",""
"5571","5571","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"5572","5572","Truffle Cake","Cherry Tart","Raspberry Cookie","Tuile Cookie","","","",""
"5573","5573","Lemon Cake","Truffle Cake","Cherry Tart","Chocolate Coffee","","","",""
"5574","5574","Strawberry Cake","Berry Tart","Bottled Water","","","","",""
"5575","5575","Ganache Cookie","Gongolais Cookie","Lemon Cookie","Chocolate Coffee","","","",""
"5576","5576","Truffle Cake","Gongolais Cookie","Blueberry Danish","Chocolate Coffee","Single Espresso","","",""
"5577","5577","Blueberry Tart","Apricot Croissant","Hot Coffee","Cherry Soda","","","",""
"5578","5578","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"5579","5579","Chocolate Tart","Cherry Tart","Pecan Tart","","","","",""
"5580","5580","Almond Tart","Lemon Cookie","Apple Croissant","Chocolate Coffee","","","",""
"5581","5581","Chocolate Eclair","Chocolate Meringue","Apple Danish","","","","",""
"5582","5582","Chocolate Cake","Casino Cake","Strawberry Cake","Raspberry Cookie","Apple Danish","Chocolate Coffee","",""
"5583","5583","Napoleon Cake","Apple Tart","Gongolais Cookie","Walnut Cookie","Apple Croissant","Chocolate Croissant","Bottled Water",""
"5584","5584","Casino Cake","Apricot Tart","","","","","",""
"5585","5585","Chocolate Cake","Napoleon Cake","Ganache Cookie","Apple Croissant","Apricot Croissant","Chocolate Croissant","Almond Bear Claw","Cherry Soda"
"5586","5586","Marzipan Cookie","Cherry Soda","","","","","",""
"5587","5587","Vanilla Eclair","Berry Tart","Ganache Cookie","","","","",""
