"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"1650","1650","Tuile Cookie","","","","","","",""
"1651","1651","Lemon Cake","Napoleon Cake","Almond Croissant","Apricot Croissant","","","",""
"1652","1652","Almond Croissant","Apricot Danish","Single Espresso","","","","",""
"1653","1653","Napoleon Cake","Apricot Croissant","Almond Twist","","","","",""
"1654","1654","Strawberry Cake","Napoleon Cake","Apple Tart","","","","",""
"1655","1655","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"1656","1656","Strawberry Cake","Napoleon Cake","","","","","",""
"1657","1657","Strawberry Cake","Berry Tart","Almond Croissant","Apricot Croissant","","","",""
"1658","1658","Coffee Eclair","Apple Tart","Blackberry Tart","","","","",""
"1659","1659","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"1660","1660","Berry Tart","Bottled Water","","","","","",""
"1661","1661","Pecan Tart","Marzipan Cookie","Tuile Cookie","","","","",""
"1662","1662","Strawberry Cake","Blueberry Tart","Apricot Croissant","Hot Coffee","","","",""
"1663","1663","Berry Tart","Tuile Cookie","Walnut Cookie","Almond Bear Claw","","","",""
"1664","1664","Almond Tart","Cherry Tart","Almond Twist","Almond Bear Claw","","","",""
"1665","1665","Strawberry Cake","Napoleon Cake","","","","","",""
"1666","1666","Lemon Cake","Walnut Cookie","","","","","",""
"1667","1667","Pecan Tart","Marzipan Cookie","Tuile Cookie","","","","",""
"1668","1668","Lemon Cake","Strawberry Cake","Napoleon Cake","Raspberry Lemonade","","","",""
"1669","1669","Lemon Cake","Opera Cake","Napoleon Cake","Lemon Tart","Green Tea","","",""
"1670","1670","Berry Tart","Blueberry Tart","Green Tea","Bottled Water","","","",""
"1671","1671","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1672","1672","Lemon Cake","Truffle Cake","Chocolate Eclair","Raspberry Cookie","Walnut Cookie","Lemon Lemonade","",""
"1673","1673","Truffle Cake","Gongolais Cookie","Chocolate Meringue","Walnut Cookie","Orange Juice","","",""
"1674","1674","Opera Cake","Almond Tart","Chocolate Tart","Cherry Tart","Chocolate Croissant","Apricot Danish","",""
"1675","1675","Coffee Eclair","Apple Tart","Apple Croissant","Apple Danish","Green Tea","Cherry Soda","",""
"1676","1676","Apricot Tart","Raspberry Cookie","Walnut Cookie","Almond Croissant","","","",""
"1677","1677","Chocolate Cake","Casino Cake","Apple Croissant","Orange Juice","Chocolate Coffee","","",""
"1678","1678","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"1679","1679","Marzipan Cookie","Tuile Cookie","","","","","",""
"1680","1680","Chocolate Eclair","Berry Tart","Chocolate Tart","Lemon Tart","Bottled Water","Cherry Soda","",""
"1681","1681","Cheese Croissant","Orange Juice","","","","","",""
"1682","1682","Marzipan Cookie","Tuile Cookie","","","","","",""
"1683","1683","Lemon Cake","Apricot Danish","","","","","",""
"1684","1684","Blueberry Tart","Tuile Cookie","Apricot Croissant","Hot Coffee","","","",""
"1685","1685","Ganache Cookie","Marzipan Cookie","","","","","",""
"1686","1686","Blueberry Tart","Apricot Danish","Single Espresso","","","","",""
"1687","1687","Truffle Cake","Gongolais Cookie","","","","","",""
"1688","1688","Lemon Cake","Opera Cake","Strawberry Cake","Apple Tart","Almond Twist","Bottled Water","Vanilla Frappuccino",""
"1689","1689","Marzipan Cookie","Tuile Cookie","","","","","",""
"1690","1690","Raspberry Lemonade","Chocolate Coffee","","","","","",""
"1691","1691","Apple Tart","","","","","","",""
"1692","1692","Opera Cake","Apricot Danish","Single Espresso","","","","",""
"1693","1693","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"1694","1694","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"1695","1695","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1696","1696","Gongolais Cookie","Vanilla Meringue","Apricot Croissant","","","","",""
"1697","1697","Lemon Cake","Lemon Tart","Cherry Soda","","","","",""
"1698","1698","Truffle Cake","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","",""
"1699","1699","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"1700","1700","Truffle Cake","Gongolais Cookie","","","","","",""
"1701","1701","Chocolate Tart","Walnut Cookie","Lemon Lemonade","Vanilla Frappuccino","","","",""
"1702","1702","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"1703","1703","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"1704","1704","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1705","1705","Strawberry Cake","Napoleon Cake","","","","","",""
"1706","1706","Casino Cake","Tuile Cookie","Almond Bear Claw","","","","",""
"1707","1707","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"1708","1708","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"1709","1709","Apple Pie","Berry Tart","Lemon Cookie","Tuile Cookie","Almond Croissant","Chocolate Croissant","Orange Juice",""
"1710","1710","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"1711","1711","Coffee Eclair","Gongolais Cookie","","","","","",""
"1712","1712","Chocolate Tart","Vanilla Frappuccino","","","","","",""
"1713","1713","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1714","1714","Chocolate Cake","Opera Cake","Lemon Tart","Gongolais Cookie","Vanilla Meringue","Tuile Cookie","Cheese Croissant","Orange Juice"
"1715","1715","Blueberry Tart","Apricot Croissant","Raspberry Lemonade","Hot Coffee","","","",""
"1716","1716","Vanilla Eclair","Blueberry Danish","Lemon Lemonade","Hot Coffee","Single Espresso","","",""
"1717","1717","Chocolate Cake","Chocolate Coffee","","","","","",""
"1718","1718","Strawberry Cake","Chocolate Meringue","Cherry Soda","Single Espresso","","","",""
"1719","1719","Truffle Cake","Apple Pie","Apricot Tart","Berry Tart","","","",""
"1720","1720","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"1721","1721","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"1722","1722","Truffle Cake","Gongolais Cookie","","","","","",""
"1723","1723","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1724","1724","Napoleon Cake","Berry Tart","Raspberry Cookie","Lemon Cookie","Bottled Water","","",""
"1725","1725","Strawberry Cake","Coffee Eclair","","","","","",""
"1726","1726","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"1727","1727","Truffle Cake","Gongolais Cookie","","","","","",""
"1728","1728","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"1729","1729","Chocolate Tart","Vanilla Meringue","Walnut Cookie","Vanilla Frappuccino","","","",""
"1730","1730","Lemon Tart","Almond Croissant","Cherry Soda","","","","",""
"1731","1731","Strawberry Cake","Napoleon Cake","Blackberry Tart","Vanilla Meringue","Chocolate Croissant","Almond Twist","Raspberry Lemonade","Chocolate Coffee"
"1732","1732","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"1733","1733","Vanilla Eclair","Apple Pie","Chocolate Croissant","Apricot Danish","Orange Juice","","",""
"1734","1734","Gongolais Cookie","Chocolate Croissant","","","","","",""
"1735","1735","Lemon Cake","Truffle Cake","Lemon Tart","Marzipan Cookie","","","",""
"1736","1736","Marzipan Cookie","Tuile Cookie","Walnut Cookie","","","","",""
"1737","1737","Lemon Cake","Lemon Tart","","","","","",""
"1738","1738","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1739","1739","Chocolate Eclair","Coffee Eclair","Lemon Cookie","Apple Croissant","","","",""
"1740","1740","Coffee Eclair","Gongolais Cookie","Apricot Danish","Orange Juice","Bottled Water","","",""
"1741","1741","Apricot Tart","Berry Tart","Cherry Tart","Blueberry Danish","Bottled Water","","",""
"1742","1742","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"1743","1743","Apple Pie","Marzipan Cookie","Tuile Cookie","","","","",""
"1744","1744","Lemon Cake","Lemon Tart","","","","","",""
"1745","1745","Cheese Croissant","Blueberry Danish","","","","","",""
"1746","1746","Cherry Tart","Lemon Tart","Cheese Croissant","","","","",""
"1747","1747","Casino Cake","Opera Cake","Coffee Eclair","Apple Tart","","","",""
"1748","1748","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"1749","1749","Berry Tart","Pecan Tart","Single Espresso","","","","",""
"1750","1750","Lemon Tart","","","","","","",""
"1751","1751","Almond Twist","Lemon Lemonade","","","","","",""
"1752","1752","Truffle Cake","Gongolais Cookie","Raspberry Lemonade","Bottled Water","Chocolate Coffee","Cherry Soda","",""
"1753","1753","Chocolate Cake","Apricot Tart","Marzipan Cookie","Cherry Soda","","","",""
"1754","1754","Almond Croissant","Bottled Water","Vanilla Frappuccino","","","","",""
"1755","1755","Apricot Tart","Lemon Tart","Lemon Lemonade","","","","",""
"1756","1756","Casino Cake","Strawberry Cake","Truffle Cake","Apple Pie","Blackberry Tart","","",""
"1757","1757","Casino Cake","Strawberry Cake","Chocolate Eclair","Napoleon Cake","","","",""
"1758","1758","Berry Tart","Orange Juice","Bottled Water","","","","",""
"1759","1759","Cheese Croissant","Lemon Lemonade","Orange Juice","Bottled Water","Hot Coffee","","",""
"1760","1760","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"1761","1761","Berry Tart","Ganache Cookie","Apple Danish","","","","",""
"1762","1762","Lemon Cake","Raspberry Cookie","Apple Croissant","Orange Juice","","","",""
"1763","1763","Casino Cake","Blackberry Tart","Raspberry Cookie","","","","",""
"1764","1764","Truffle Cake","Coffee Eclair","Pecan Tart","Gongolais Cookie","","","",""
"1765","1765","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1766","1766","Raspberry Cookie","Vanilla Meringue","Apricot Croissant","Bottled Water","Chocolate Coffee","Single Espresso","",""
"1767","1767","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1768","1768","Cherry Tart","Gongolais Cookie","Vanilla Meringue","Cheese Croissant","","","",""
"1769","1769","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"1770","1770","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"1771","1771","Lemon Cake","Apple Danish","Bottled Water","Chocolate Coffee","Single Espresso","","",""
"1772","1772","Chocolate Tart","Lemon Tart","Lemon Cookie","Apricot Croissant","Blueberry Danish","Lemon Lemonade","Orange Juice","Green Tea"
"1773","1773","Truffle Cake","Blueberry Danish","Bottled Water","","","","",""
"1774","1774","Chocolate Cake","Apricot Tart","Green Tea","","","","",""
"1775","1775","Chocolate Tart","","","","","","",""
"1776","1776","Lemon Cake","Apricot Danish","","","","","",""
"1777","1777","Marzipan Cookie","Tuile Cookie","","","","","",""
"1778","1778","Apple Croissant","Apple Danish","","","","","",""
"1779","1779","Napoleon Cake","Cheese Croissant","Orange Juice","","","","",""
"1780","1780","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"1781","1781","Vanilla Meringue","Tuile Cookie","Bottled Water","","","","",""
"1782","1782","Strawberry Cake","Apricot Tart","Almond Twist","","","","",""
"1783","1783","Coffee Eclair","Apple Pie","Chocolate Tart","Marzipan Cookie","","","",""
"1784","1784","Chocolate Cake","Coffee Eclair","Blackberry Tart","Cherry Tart","Ganache Cookie","Marzipan Cookie","Apricot Danish","Single Espresso"
"1785","1785","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"1786","1786","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"1787","1787","Casino Cake","Berry Tart","Blueberry Tart","Pecan Tart","Bottled Water","","",""
"1788","1788","Vanilla Eclair","Chocolate Tart","Walnut Cookie","Apple Croissant","Bottled Water","Vanilla Frappuccino","",""
"1789","1789","Casino Cake","Napoleon Cake","Almond Bear Claw","Bottled Water","","","",""
"1790","1790","Casino Cake","Coffee Eclair","Berry Tart","","","","",""
"1791","1791","Chocolate Eclair","Gongolais Cookie","","","","","",""
"1792","1792","Blueberry Tart","Lemon Cookie","Apricot Croissant","","","","",""
"1793","1793","Pecan Tart","Chocolate Croissant","Raspberry Lemonade","Bottled Water","Single Espresso","","",""
"1794","1794","Truffle Cake","Apple Tart","Blackberry Tart","Chocolate Tart","Apricot Croissant","Bottled Water","",""
"1795","1795","Apricot Tart","","","","","","",""
"1796","1796","Almond Bear Claw","Lemon Lemonade","Bottled Water","","","","",""
"1797","1797","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"1798","1798","Strawberry Cake","Napoleon Cake","Chocolate Meringue","Almond Croissant","Chocolate Croissant","Hot Coffee","Single Espresso",""
"1799","1799","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"1800","1800","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"1801","1801","Almond Tart","","","","","","",""
"1802","1802","Apple Tart","Chocolate Meringue","","","","","",""
"1803","1803","Chocolate Tart","Gongolais Cookie","Single Espresso","","","","",""
"1804","1804","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"1805","1805","Napoleon Cake","Almond Tart","Lemon Lemonade","","","","",""
"1806","1806","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"1807","1807","Lemon Cake","Chocolate Tart","Lemon Tart","Ganache Cookie","","","",""
"1808","1808","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"1809","1809","Chocolate Cake","Cherry Tart","Raspberry Cookie","Lemon Cookie","Chocolate Croissant","Lemon Lemonade","Raspberry Lemonade","Green Tea"
"1810","1810","Coffee Eclair","Vanilla Eclair","Orange Juice","Bottled Water","","","",""
"1811","1811","Berry Tart","Apricot Croissant","Bottled Water","Cherry Soda","","","",""
"1812","1812","Truffle Cake","Apricot Tart","","","","","",""
"1813","1813","Coffee Eclair","Berry Tart","Bottled Water","","","","",""
"1814","1814","Marzipan Cookie","Tuile Cookie","","","","","",""
"1815","1815","Truffle Cake","Gongolais Cookie","","","","","",""
"1816","1816","Almond Twist","Almond Bear Claw","Raspberry Lemonade","Hot Coffee","","","",""
"1817","1817","Apple Pie","Apricot Tart","Berry Tart","Walnut Cookie","Lemon Lemonade","","",""
"1818","1818","Casino Cake","","","","","","",""
"1819","1819","Gongolais Cookie","Apple Croissant","","","","","",""
"1820","1820","Lemon Cake","Apple Pie","Lemon Tart","","","","",""
"1821","1821","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"1822","1822","Opera Cake","Chocolate Eclair","Vanilla Eclair","Marzipan Cookie","Tuile Cookie","Apricot Danish","Almond Twist",""
"1823","1823","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"1824","1824","Vanilla Eclair","Almond Croissant","Almond Twist","","","","",""
"1825","1825","Casino Cake","Blueberry Tart","Apricot Croissant","Orange Juice","","","",""
"1826","1826","Lemon Tart","Marzipan Cookie","Tuile Cookie","Walnut Cookie","Apricot Danish","","",""
"1827","1827","Strawberry Cake","Apple Tart","Blueberry Tart","Ganache Cookie","Hot Coffee","","",""
"1828","1828","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"1829","1829","Strawberry Cake","Napoleon Cake","Chocolate Meringue","","","","",""
"1830","1830","Truffle Cake","Gongolais Cookie","","","","","",""
"1831","1831","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"1832","1832","Apple Pie","Pecan Tart","Chocolate Meringue","Apricot Croissant","Apple Danish","Orange Juice","Hot Coffee",""
"1833","1833","Chocolate Cake","Strawberry Cake","Napoleon Cake","Almond Croissant","","","",""
"1834","1834","Cheese Croissant","Orange Juice","","","","","",""
"1835","1835","Lemon Cake","Opera Cake","Lemon Tart","Almond Bear Claw","Orange Juice","","",""
"1836","1836","Raspberry Cookie","","","","","","",""
"1837","1837","Opera Cake","Cherry Tart","Apricot Danish","Almond Twist","Vanilla Frappuccino","","",""
"1838","1838","Blueberry Tart","Apple Croissant","Apricot Danish","Orange Juice","Chocolate Coffee","","",""
"1839","1839","Berry Tart","Pecan Tart","Chocolate Croissant","","","","",""
"1840","1840","Lemon Cake","Lemon Tart","","","","","",""
"1841","1841","Blackberry Tart","Apricot Danish","","","","","",""
"1842","1842","Cheese Croissant","Orange Juice","","","","","",""
"1843","1843","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"1844","1844","Gongolais Cookie","Raspberry Cookie","Apricot Croissant","","","","",""
"1845","1845","Berry Tart","Bottled Water","","","","","",""
"1846","1846","Marzipan Cookie","Tuile Cookie","","","","","",""
"1847","1847","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"1848","1848","Casino Cake","Apple Croissant","Almond Bear Claw","","","","",""
"1849","1849","Chocolate Cake","Chocolate Eclair","Coffee Eclair","Apple Pie","Chocolate Tart","Almond Twist","Hot Coffee",""
